매물ID,모델,모델_원본,모델_LE,현재가격_만원,주행거리_km,배기량_cc,좌석수,차량연령,사고강도점수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,제조사_현대,제조사_기아,제조사_제네시스,제조사_KG모빌리티(쌍용),제조사_쉐보레(GM대우),제조사_르노코리아(삼성),연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,연료_수소,색상_흰색,색상_검정색,색상_은색,색상_기타,변속기_오토계열,차급_SUV계열,차급_세단계열
41260317,카니발,더 뉴 카니발,85,1950,77750,3342,9,8,4,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41260980,쏘렌토,쏘렌토 4세대,58,3999,31796,2151,7,4,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41261247,쏘렌토,쏘렌토 4세대,58,4050,27742,1598,7,5,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
41261317,쏘렌토,쏘렌토 4세대,58,4280,29572,1598,6,4,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41261616,쏘렌토,쏘렌토 4세대,58,2580,100906,1598,5,5,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
41262040,K5,더 뉴 K5 3세대,11,3200,14481,1598,5,3,6,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41262574,스포티지,스포티지 5세대,55,2330,65756,1598,5,4,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41262575,K5,K5 3세대,11,2340,51843,1598,5,4,4,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41263002,스팅어,스팅어 마이스터,53,3680,66284,3342,5,5,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41263483,스포티지,스포티지 5세대 하이브리드,55,2899,37037,1598,5,5,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
41265583,스포티지,스포티지 5세대,55,2470,70801,1598,5,5,5,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41265598,스포티지,스포티지 5세대,55,2049,114822,1598,5,4,3,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41266268,카니발,카니발 4세대,85,2550,129231,2151,9,5,5,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41266383,스포티지,스포티지 5세대,55,2850,65316,1598,5,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41266985,쏘렌토,쏘렌토 4세대,58,2750,105942,1598,7,6,4,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
41268321,EV6,EV6,3,1779,296643,111,5,4,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
41268716,EV6,더 뉴 EV6,3,3880,52695,120,5,2,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
41272698,카니발,카니발 4세대,85,2640,85141,2151,9,3,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41274351,카니발,더 뉴 카니발 4세대,85,4069,3900,1598,9,1,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41274795,스포티지,스포티지 5세대,55,2890,13169,1598,5,4,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41275306,쏘렌토,더 뉴 쏘렌토 4세대,58,3490,39171,2497,5,3,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41277106,카니발,카니발 4세대,85,2950,43049,2151,9,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41278672,K5,K5 3세대,11,1750,76499,1999,5,6,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41279398,K9,더 K9,14,1990,131744,3778,5,7,8,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41279561,모하비,모하비 더 마스터,43,3450,57047,2959,6,6,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41280597,스포티지,스포티지 5세대,55,2330,56087,1598,5,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41283842,스포티지,스포티지 5세대,55,2850,57269,1598,5,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41284992,K7,K7 프리미어,12,1999,114942,2999,5,6,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41285365,카니발,더 뉴 카니발,85,1990,81305,2199,9,7,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41285519,카니발,카니발 4세대,85,3790,36681,3470,9,4,10,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41285599,카니발,더 뉴 카니발,85,2050,99772,2199,9,7,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41285698,EV6,EV6,3,3400,99217,111,5,4,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
41286031,스포티지,스포티지 5세대,55,2049,105408,1598,5,4,7,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41287003,셀토스,셀토스,49,1970,85774,1591,5,6,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41287992,카니발,카니발 4세대,85,3750,60757,2151,9,4,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41288709,카니발,더 뉴 카니발 4세대,85,3780,46473,3470,7,2,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41293027,카니발,더 뉴 카니발 4세대,85,3370,26733,2151,9,2,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41293306,K5,K5 하이브리드 3세대,11,2450,78491,1999,5,4,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
41293676,스포티지,스포티지 5세대,55,2590,100459,1598,5,4,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41294947,K5,K5 3세대,11,2640,35628,1598,5,4,5,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41297336,모하비,모하비 더 마스터,43,3200,104091,2959,6,5,4,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41298571,스팅어,스팅어,53,2050,89224,1998,5,9,16,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41302564,카니발,카니발 4세대,85,2270,172044,2151,9,6,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41302950,카니발,더 뉴 카니발 4세대,85,4790,9625,2151,7,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41303859,쏘렌토,쏘렌토 4세대,58,3350,56127,1598,5,3,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41304141,카니발,카니발 4세대,85,2599,63931,2151,9,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41304417,카니발,카니발 4세대,85,2490,79208,2151,9,5,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41304732,쏘렌토,쏘렌토 4세대,58,3090,103615,1598,5,3,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41305357,쏘렌토,쏘렌토 4세대,58,2530,72006,2151,5,6,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41305423,셀토스,셀토스,49,2390,11606,1591,5,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41307658,K5,K5 3세대,11,1930,109628,1598,5,6,10,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41308046,EV6,EV6,3,3240,80561,111,5,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
41309572,니로,더 뉴 니로,29,1820,78036,1580,5,5,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41310659,카니발,더 뉴 카니발 4세대,85,4650,30199,2151,7,2,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41312054,카니발,카니발 4세대,85,3539,29967,2151,9,3,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41313468,쏘렌토,더 뉴 쏘렌토,58,2090,93108,1995,5,8,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41314644,카니발,더 뉴 카니발 4세대,85,3030,34030,2151,9,2,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41315012,카니발,카니발 4세대,85,2800,46711,3470,9,4,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41315153,카니발,카니발 4세대,85,2050,170096,3470,9,6,10,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41315181,카니발,카니발 4세대,85,2200,100520,2151,9,6,5,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41315956,K7,K7 프리미어 하이브리드,12,2499,63205,2359,5,7,11,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41316511,쏘렌토,쏘렌토 4세대,58,2790,115649,1598,5,5,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41316869,레이,더 뉴 기아 레이,34,2390,22175,998,2,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41317189,모하비,모하비 더 마스터,43,3580,68371,2959,5,5,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41317361,쏘렌토,쏘렌토 4세대,58,3795,27859,1598,5,3,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41317699,모하비,모하비 더 마스터,43,3550,85524,2959,5,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41319060,모닝,올 뉴 모닝,42,9999,141760,998,5,13,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41321899,쏘렌토,쏘렌토 4세대,58,2849,83306,2151,6,6,8,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41321940,스포티지,스포티지 5세대 하이브리드,55,2648,110976,1598,5,5,5,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41322712,K8,K8,13,2990,74561,2497,5,4,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41322782,K8,K8,13,2700,88901,2497,5,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41323468,카니발,더 뉴 카니발 4세대,85,3250,21731,2151,9,2,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41323692,스팅어,스팅어,53,1990,116025,3342,5,6,12,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41323722,K5,K5 3세대,11,2090,99238,1999,5,5,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41324042,카니발,더 뉴 카니발 4세대,85,3150,27139,2151,9,2,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41324599,카니발,더 뉴 카니발,85,2230,83574,2199,9,8,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41325766,K9,더 K9,14,1980,145976,3778,5,7,5,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41329546,카니발,카니발 4세대,85,2850,90400,2151,9,4,4,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41332418,모하비,모하비 더 마스터,43,3290,46397,2959,6,6,12,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41333515,카니발,카니발 4세대,85,3090,60905,2151,9,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41335522,카니발,더 뉴 카니발 4세대,85,3100,22669,2151,9,2,4,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41337297,K8,K8 하이브리드,13,2899,99705,1598,5,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
41338173,쏘렌토,쏘렌토 4세대,58,2720,108954,2151,5,6,4,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41338216,스팅어,스팅어,53,1740,86484,1998,5,8,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41339275,쏘렌토,쏘렌토 4세대,58,2720,86758,2151,5,6,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41340214,카니발,더 뉴 카니발 4세대,85,3130,22718,2151,9,2,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41341378,모하비,모하비 더 마스터,43,3080,98521,2959,6,6,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41341754,쏘렌토,더 뉴 쏘렌토 4세대,58,3650,26072,2151,5,3,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41343008,카니발,더 뉴 카니발 4세대,85,3150,21886,2151,9,2,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41343481,쏘렌토,쏘렌토 4세대,58,3530,30328,1598,5,3,6,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
41344697,쏘렌토,쏘렌토 4세대,58,2710,67583,2151,6,6,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41345067,쏘렌토,더 뉴 쏘렌토,58,1930,82241,1995,7,9,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41346579,쏘렌토,쏘렌토 4세대,58,2620,73806,2151,5,5,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41347946,K8,K8 하이브리드,13,2640,76721,1598,5,4,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
41350815,카니발,더 뉴 카니발 4세대,85,3030,37747,2151,9,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41351625,카니발,더 뉴 카니발 4세대,85,3220,16621,2151,9,2,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41351797,K5,K5 3세대,11,2090,94637,1598,5,6,4,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41355199,쏘렌토,더 뉴 쏘렌토 4세대,58,3320,7200,1598,6,1,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41356083,K9,더 K9,14,1840,159433,3778,5,8,4,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41357639,니로,니로 EV,29,1830,99098,180,5,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
41358791,모하비,모하비 더 마스터,43,4320,61542,2959,7,4,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41358923,K7,K7 프리미어,12,1990,93790,2999,5,6,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
41359727,스포티지,스포티지 5세대,55,2850,71019,1998,5,5,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41363334,스포티지,스포티지 5세대 하이브리드,55,2690,107112,1598,5,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41364222,쏘렌토,쏘렌토 4세대,58,3530,70161,1598,7,5,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41365027,쏘렌토,쏘렌토 4세대,58,2860,64781,2151,5,4,4,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41365101,스포티지,스포티지 5세대,55,2690,49120,1998,5,4,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41368858,모하비,모하비 더 마스터,43,3550,53897,2959,6,6,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41370044,K5,K5 하이브리드 3세대,11,2270,50440,1999,5,5,16,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
41370089,카니발,카니발 4세대,85,3050,112177,3470,7,5,12,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41371231,카니발,카니발 4세대,85,2430,102428,3470,9,5,6,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41371676,카니발,더 뉴 카니발,85,1730,169715,2199,7,8,9,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41373130,EV6,EV6,3,2740,127331,111,5,4,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
41373473,쏘렌토,쏘렌토 4세대,58,2799,131233,1598,5,4,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41373695,카니발,카니발 R,85,9999,77945,2199,11,15,9,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41373880,모하비,모하비 더 마스터,43,3850,34335,2959,7,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41375556,카니발,더 뉴 카니발,85,9999,59991,2199,9,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41375743,모하비,모하비 더 마스터,43,3330,98720,2959,7,7,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41375923,스포티지,스포티지 5세대,55,2999,39751,1598,5,4,10,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41377439,카니발,더 뉴 카니발 4세대,85,5391,14552,1598,9,1,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41377514,카니발,더 뉴 카니발,85,2140,92239,2199,7,7,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41381474,스포티지,스포티지 5세대,55,3020,36221,1598,5,3,6,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41384612,K7,K7 프리미어,12,2440,63676,2999,5,6,4,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41384697,EV6,EV6,3,3880,24022,111,5,3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
41384944,레이,더 뉴 기아 레이,34,1720,42094,998,5,2,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41385163,쏘렌토,쏘렌토 4세대,58,3620,51599,1598,6,4,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41385442,스팅어,스팅어,53,1750,83267,1998,5,7,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41385886,K7,K7 프리미어 하이브리드,12,2549,106437,2359,5,7,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41386069,쏘렌토,쏘렌토 4세대,58,2480,118434,2151,5,5,18,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41386587,K5,K5 3세대,11,2439,32193,1598,5,6,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41386985,카니발,카니발 4세대,85,2930,53677,2151,9,6,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41387358,카니발,카니발 4세대,85,2480,157677,2151,9,6,4,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41389407,카니발,올 뉴 카니발,85,2300,120463,2199,9,9,4,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41392068,쏘렌토,더 뉴 쏘렌토,58,1849,101437,1995,5,8,6,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41392128,카니발,카니발 4세대,85,3049,61324,2151,9,5,6,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41392426,K8,K8,13,2340,66720,2497,5,4,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41392984,쏘렌토,쏘렌토 4세대,58,2820,46318,2151,5,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41393987,쏘렌토,더 뉴 쏘렌토,58,2370,54921,1995,7,7,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41395600,스포티지,스포티지 5세대,55,1719,109526,1598,5,4,19,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41395617,쏘렌토,더 뉴 쏘렌토 4세대,58,4300,55362,2497,6,3,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41396133,스팅어,스팅어,53,1799,83522,3342,5,7,15,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41396381,K8,K8,13,2630,34083,2497,5,5,6,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41396597,K5,K5 3세대,11,2690,52984,1598,5,5,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41398223,모하비,모하비 더 마스터,43,3120,68345,2959,5,5,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41398634,K5,K5 3세대,11,2690,67110,1598,5,3,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41399261,카니발,더 뉴 카니발,85,1950,50023,3342,11,6,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
