매물ID,모델_CV_TE,현재가격_만원,모델,모델_원본,모델_LE,주행거리_km,배기량_cc,좌석수,차량연령,사고강도점수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,제조사_현대,제조사_기아,제조사_제네시스,제조사_KG모빌리티(쌍용),제조사_쉐보레(GM대우),제조사_르노코리아(삼성),연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,연료_수소,색상_흰색,색상_검정색,색상_은색,색상_기타,변속기_오토계열,차급_SUV계열,차급_세단계열
41465925,867.4613543331805,369,제네시스,제네시스,81,191800,3342,5,16,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41164658,1268.500618531749,1290,렉스턴,렉스턴 스포츠,35,188534,2157,5,7,2,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41454279,455.50858679976017,210,SM3,뉴SM3,18,117141,1598,5,16,2,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
41485991,923.0393528184499,680,그랜저,그랜저 HG,27,146183,2359,5,12,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41539152,1319.6151889790042,1350,QM6,QM6,17,64633,1995,5,8,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
41425803,905.6914320771383,1699,그랜저,더 뉴 그랜저 IG,27,150740,2999,5,5,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
40833857,1264.805265999821,1440,렉스턴,렉스턴 스포츠,35,140821,2157,5,8,4,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41565994,1023.4311157213216,650,K7,더 뉴 K7,12,143292,2359,5,11,6,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41085561,970.8411733726565,700,티볼리,티볼리,105,135879,1597,5,10,10,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41511574,814.4268981028265,790,말리부,올 뉴 말리부,40,159854,1998,5,9,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40677325,963.6518467963097,1230,티볼리,티볼리 에어,105,130850,1497,5,6,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41637510,814.4268981028265,850,말리부,올 뉴 말리부,40,74636,1490,5,10,5,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41437790,962.3768750735256,720,티볼리,티볼리,105,108510,1597,5,11,4,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41564032,1390.1913990791177,1660,캐스퍼,캐스퍼,88,43922,998,4,4,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41534470,962.3768750735256,670,티볼리,티볼리 에어,105,189944,1597,5,9,3,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41516967,977.230670900442,499,쏘나타,YF 쏘나타,57,118267,1999,5,14,6,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41551014,856.0406977686312,888,베라크루즈,베라크루즈,46,176780,2959,7,12,2,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41012878,487.46355435797625,349,크루즈,어메이징 뉴 크루즈,95,99370,1796,5,11,2,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41146220,814.5976259860029,580,말리부,말리부,40,103799,1998,5,10,9,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41601271,813.3482474056841,1299,말리부,더 뉴 말리부,40,73045,1998,5,5,9,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41615290,831.0491350121001,690,코란도,뉴코란도 C,92,100206,2157,5,10,5,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41649368,778.9139391480519,790,코란도,더 뉴 코란도 스포츠,92,181873,2157,5,10,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40163841,870.010476653311,575,제네시스,제네시스,81,192463,3342,5,13,12,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41630695,950.3037718506688,599,쏘나타,쏘나타 더 브릴리언트,57,113963,1999,5,13,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
41383289,988.0567474787636,1230,스타렉스,그랜드 스타렉스,50,142336,2497,12,10,2,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41589630,786.1911338740257,400,카렌스,뉴카렌스,86,74974,1998,7,14,19,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
41416822,748.3294020283487,1019,K5,더 뉴 K5 2세대,11,153950,1591,5,8,8,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41398674,1057.082523447645,820,싼타페,싼타페 DM,56,140796,1995,7,11,5,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41171772,711.2411628396882,570,QM3,QM3,15,117500,1461,5,11,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
41276788,905.6914320771383,490,그랜저,그랜저 HG,27,181075,2359,5,12,6,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
40463962,1379.3008305997773,1690,캐스퍼,캐스퍼,88,31043,998,4,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41217726,963.6518467963097,1080,티볼리,티볼리 에어,105,85013,1597,5,7,4,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40879100,1012.2538228903043,640,스타렉스,그랜드 스타렉스,50,116136,2497,5,16,12,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41590753,986.97541951879,1099,K7,올 뉴 K7,12,123035,2999,5,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
41323627,597.2940892493505,370,알페온,알페온,70,64752,2997,5,16,14,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41568468,1051.6974101665487,1380,싼타페,싼타페 더 프라임,56,96910,1995,5,9,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41101876,487.46355435797625,320,크루즈,어메이징 뉴 크루즈,95,178918,1362,5,11,10,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41528127,977.230670900442,899,쏘나타,LF 쏘나타,57,125267,1998,5,11,6,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41415813,905.6914320771383,1520,그랜저,그랜저 IG,27,41119,2359,5,9,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41552819,539.6756970784525,240,스파크,스파크,54,159731,995,5,12,6,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41663737,1051.6974101665487,1090,싼타페,싼타페 더 프라임,56,159423,1995,5,9,10,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41613265,930.193512170366,1499,쏘나타,쏘나타 하이브리드 (DN8),57,103975,1999,5,4,6,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
41636317,970.8411733726565,1190,티볼리,티볼리 아머,105,27185,1597,5,9,3,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41615805,950.3037718506688,279,쏘나타,YF 쏘나타,57,146225,2000,5,16,11,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41502886,820.6996852780783,950,SM6,SM6,20,78064,1997,5,10,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
41527895,916.1401938066147,1309,그랜저,그랜저 HG,27,107484,2199,5,12,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
41560671,736.7033647230726,670,QM3,QM3,15,129845,1461,5,8,8,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
41232382,970.8411733726565,1240,티볼리,티볼리 에어,105,32741,1597,5,8,2,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41509849,1379.3008305997773,1570,캐스퍼,캐스퍼,88,54389,998,4,4,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
40622501,487.41627910745245,400,크루즈,어메이징 뉴 크루즈,95,125532,1362,5,10,2,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41663513,907.2378156501135,1299,그랜저,그랜저 IG,27,151432,2359,5,9,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41521303,870.010476653311,800,제네시스,제네시스 DH,81,264758,3778,5,11,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41032442,928.4206454774875,1650,아반떼,아반떼 (CN7),62,65613,1598,5,5,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41445215,521.1936913921791,650,스파크,더 넥스트 스파크,54,62982,999,5,10,4,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40262862,947.3443649473054,790,아반떼,아반떼 AD,62,139144,1591,5,10,9,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41258340,970.8411733726565,1470,티볼리,베리 뉴 티볼리,105,35628,1497,5,6,4,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
39269490,627.8556025815348,480,SM7,SM7 노바,21,125581,2495,5,12,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
41509398,768.0397857057295,955,트랙스,더 뉴 트랙스,103,101966,1362,5,8,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40706785,659.0006532807237,890,모닝,올 뉴 모닝 (JA),42,85344,998,5,6,2,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41351554,923.0393528184499,1200,그랜저,그랜저 IG,27,187825,2359,5,8,17,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41608245,389.9312687325189,650,SM5,SM5 노바,19,70531,1998,5,9,3,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
41442938,1027.800505582473,1570,투싼,올 뉴 투싼,101,102402,1995,5,10,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41485055,807.4456798684994,1050,SM6,SM6,20,39953,1998,5,7,4,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
41634630,800.0418365153032,670,트랙스,더 뉴 트랙스,103,131818,1362,5,10,5,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
40691432,967.6269960460112,1030,티볼리,티볼리 에어,105,45533,1597,5,7,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41083994,521.1936913921791,259,스파크,스파크,54,160798,995,5,12,2,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41108176,804.849667793527,749,SM6,SM6,20,123310,1997,5,10,7,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
41450065,1063.835755916017,890,아이오닉,아이오닉 일렉트릭,65,233652,78,5,9,6,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
41043688,1037.3051417342533,1395,투싼,올 뉴 투싼,101,95103,1995,5,11,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41627359,1319.6151889790042,468,QM6,더 뉴 QM6,17,90247,1998,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
41473005,1264.805265999821,1640,렉스턴,렉스턴 스포츠,35,113441,2157,5,8,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41223095,817.7357216322383,1280,말리부,올 뉴 말리부,40,53857,1998,5,9,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41607265,1005.1859527579388,1490,투싼,올 뉴 투싼,101,93937,1598,5,8,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41002264,813.3482474056841,830,말리부,올 뉴 말리부,40,34876,1490,5,10,13,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41470836,867.5160324543092,1620,레이,더 뉴 기아 레이,34,42462,998,5,4,4,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40767430,540.7524225826838,370,아베오,아베오 해치백,63,32654,1598,5,15,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
40724512,513.0735050708719,399,아베오,아베오 세단,63,55850,1362,5,12,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41498287,941.3889022900747,1650,쏘나타,쏘나타 (DN8),57,179281,1598,5,6,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41589108,793.5123984456893,630,코란도,코란도 스포츠,92,222877,1998,5,11,18,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41663572,947.3443649473054,1200,아반떼,더 뉴 아반떼 AD,62,130000,1598,5,7,2,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41534708,988.0567474787636,990,스타렉스,그랜드 스타렉스,50,119855,2497,5,13,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41590763,739.1470101417436,1260,G90,G90 (RS4),6,83173,3470,5,4,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41597394,943.9179347406766,1250,아반떼,더 뉴 아반떼 AD,62,77287,1598,5,7,4,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41591139,716.7184387131722,888,GV80,GV80,9,82411,2996,5,4,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41584065,1013.7211628396882,829,스포티지,더 뉴 스포티지 R,55,105428,1995,5,12,2,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41436008,905.6914320771383,450,그랜저,그랜저 HG,27,269375,2999,5,12,5,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
41365428,987.5738331607303,930,스타렉스,그랜드 스타렉스,50,103268,2497,5,13,3,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40693353,1001.0863434464768,1300,스포티지,스포티지 더 볼드,55,149147,1995,5,8,8,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41292527,445.5898375614303,590,SM3,SM3 네오,18,65633,1598,5,11,11,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
41166651,941.3889022900747,1539,쏘나타,쏘나타 뉴 라이즈,57,64561,1999,5,9,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41269530,967.6269960460112,920,티볼리,베리 뉴 티볼리,105,64133,1497,5,7,31,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41357341,1153.1834208815528,1299,카니발,올 뉴 카니발,85,125053,3342,9,11,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41390663,1079.3476259860029,850,싼타페,싼타페 DM,56,157359,1995,7,14,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41275694,521.1936913921791,720,스파크,더 뉴 스파크,54,55973,999,5,8,2,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41650057,1027.800505582473,520,투싼,투싼 ix,101,165608,1995,5,16,4,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41127528,807.4456798684994,930,SM6,SM6,20,93707,1998,5,7,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
41551458,963.6518467963097,650,티볼리,티볼리,105,153893,1597,5,9,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41642364,699.8705427989607,1192,G90,G90 (RS4),6,98158,3470,5,4,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
40423042,397.0685256503341,245,SM5,뉴SM5(신형),19,145731,1998,5,16,19,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
40643677,952.3521370538434,450,K7,더 프레스티지 K7,12,132697,2359,5,14,9,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40940007,839.4157979994624,777,i30,i30 (PD),24,154602,1582,5,8,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
41500388,1105.0460061732351,1470,베뉴,베뉴,45,73389,1598,5,7,2,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41218076,968.6868564277833,1240,쏘나타,쏘나타 뉴 라이즈 하이브리드,57,103580,1999,5,9,11,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
41421696,943.9179347406766,1630,아반떼,아반떼 (CN7),62,60599,1598,5,4,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41295653,1152.9770278532783,1050,쏘렌토,올 뉴 쏘렌토,58,169508,1995,5,10,3,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41644989,1012.2778089395711,440,K7,K7,12,163196,2656,5,16,10,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40988778,628.8786338740257,279,마티즈,마티즈 크리에이티브,39,85838,995,5,15,18,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41413604,977.230670900442,1100,쏘나타,LF 쏘나타,57,89315,1999,5,11,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
41602173,992.8099193332274,619,스타렉스,그랜드 스타렉스,50,164257,2497,5,16,2,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40656658,535.0819292958388,278,스파크,스파크,54,118601,995,5,12,9,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41605035,867.4613543331805,680,제네시스,제네시스,81,111822,3342,5,15,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41570368,811.0980067611623,499,제네시스 쿠페,제네시스 쿠페,82,160034,1998,4,17,2,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41649519,943.9179347406766,850,아반떼,더 뉴 아반떼,62,105437,1591,5,12,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41642213,807.4456798684994,670,SM6,SM6,20,111322,1998,5,9,15,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
41630471,1234.4350592827248,1590,코나,코나,91,59341,1591,5,8,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
38631159,537.623042265147,670,올란도,올란도,77,118801,1998,5,8,14,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0
41633279,928.4206454774875,990,아반떼,아반떼 AD,62,138091,1591,5,8,2,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41365770,736.7033647230726,430,QM3,QM3,15,140283,1461,5,12,3,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
40856637,819.4078380887734,550,SM6,SM6,20,96998,1998,5,10,12,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
41541267,539.6756970784525,590,스파크,더 넥스트 스파크,54,82568,999,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41261669,1010.3075581570316,820,스타렉스,그랜드 스타렉스,50,202348,2497,3,9,15,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
38290614,390.557300432829,230,SM5,뉴SM5 플래티넘,19,155912,1618,5,13,8,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
40629141,468.8263197140382,250,SM3,뉴SM3,18,77582,1598,5,15,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
41437974,1262.8915334685064,1150,코나,코나,91,144937,1582,5,9,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40999935,992.8099193332274,1570,스타렉스,그랜드 스타렉스,50,42826,2497,5,10,2,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41470281,967.6269960460112,650,티볼리,티볼리,105,132868,1597,5,11,10,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41517124,905.6914320771383,650,그랜저,그랜저 HG 하이브리드,27,196480,2359,5,11,15,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
41113209,1125.2967759541912,1640,쏘렌토,올 뉴 쏘렌토,58,82138,2199,5,10,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41428128,535.0819292958388,730,스파크,더 뉴 스파크,54,90583,999,5,8,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41293084,1079.3476259860029,31,싼타페,싼타페 (MX5),56,32872,1598,7,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
41585372,991.4253131532465,1119,모하비,모하비,43,154479,2959,7,12,4,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
39786496,967.6269960460112,660,티볼리,티볼리 에어,105,168815,1597,5,8,4,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41294322,1044.2984497031264,1458,모하비,더 뉴 모하비,43,160780,2959,5,10,7,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41586147,1160.0663916769165,1250,맥스크루즈,맥스크루즈,41,95414,2199,6,12,5,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41649440,1149.5032301102449,1249,셀토스,셀토스,49,164331,1598,5,5,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41533084,947.3443649473054,470,아반떼,더 뉴 아반떼,62,146864,1582,5,12,12,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
